Seton Hall,South Carolina,3,2.96,8.93,
South Carolina,Seton Hall,-3,8.93,2.96,
Auburn,Boston College,-1,0.30,-3.56,
Boston College,Auburn,1,-3.56,0.30,
South Dakota,Portland,-3,3.93,-5.93,
Portland,South Dakota,3,-5.93,3.93,
Long Beach State,Oregon State,4,-4.17,-8.59,
Oregon State,Long Beach State,-4,-8.59,-4.17,
Iowa,Northern Iowa,23,2.33,-1.48,
Northern Iowa,Iowa,-23,-1.48,2.33,
Northwestern,Dayton,3,8.22,11.27,
Dayton,Northwestern,-3,11.27,8.22,
Niagara,St. Bonaventure,-10,-3.72,5.12,
St. Bonaventure,Niagara,10,5.12,-3.72,
Louisiana-Monroe,Northwestern State,-4,-2.89,-3.88,
Nevada-Las Vegas,Oregon,-20,-4.42,15.14,
Oregon,Nevada-Las Vegas,20,15.14,-4.42,
Notre Dame,Purdue,-5,9.82,15.26,
Northwestern State,Louisiana-Monroe,4,-3.88,-2.89,
Purdue,Notre Dame,5,15.26,9.82,
Arkansas,Texas,3,6.44,-0.41,
Ohio State,UCLA,-13,3.54,16.56,
UCLA,Ohio State,13,16.56,3.54,
Texas,Arkansas,-3,-0.41,6.44,
Kansas,Davidson,18,10.74,3.68,
Davidson,Kansas,-18,3.68,10.74,
Colorado State,Kansas State,-19,5.44,6.70,
Kansas State,Colorado State,19,6.70,5.44,
Florida State,Manhattan,16,12.19,-7.64,
Manhattan,Florida State,-16,-7.64,12.19,
Charlotte,Florida,-41,-4.28,13.67,
Florida,Charlotte,41,13.67,-4.28,
Texas A&M,Arizona,-4,3.69,11.39,
Arizona,Texas A&M,4,11.39,3.69,
Canisius,Buffalo,7,1.36,4.15,
Jackson State,Baylor,-25,-3.41,11.22,
Baylor,Jackson State,25,11.22,-3.41,
Buffalo,Canisius,-7,4.15,1.36,
Louisiana Tech,Grambling,34,11.39,-3.70,
Brigham Young,Illinois,-2,7.93,1.81,
Illinois,Brigham Young,2,1.81,7.93,
Grambling,Louisiana Tech,-34,-3.70,11.39,
North Carolina,Kentucky,-3,15.89,15.59,
Indiana,Butler,-5,8.59,8.58,
Butler,Indiana,5,8.58,8.59,
Drake,Iowa State,-17,-5.36,10.00,
Kentucky,North Carolina,3,15.59,15.89,
Iowa State,Drake,17,10.00,-5.36,
Oregon State,Portland,-8,-8.59,-5.93,
Portland,Oregon State,8,-5.93,-8.59,
Rutgers,Fordham,15,-0.64,-1.81,
Fordham,Rutgers,-15,-1.81,-0.64,
Penn State,St. John's (NY),16,0.41,0.63,
St. John's (NY),Penn State,-16,0.63,0.41,
Alabama,Clemson,-13,4.19,3.46,
Clemson,Alabama,13,3.46,4.19,
Mississippi State,Southern Mississippi,42,2.31,-10.00,
Southern Mississippi,Mississippi State,-42,-10.00,2.31,
Charlotte,Maryland,-16,-4.28,8.73,
Maryland,Charlotte,16,8.73,-4.28,
Robert Morris,Buffalo,3,-3.90,4.15,
Buffalo,Robert Morris,-3,4.15,-3.90,
Nevada,Towson,9,7.48,5.28,
Towson,Nevada,-9,5.28,7.48,
Auburn,Oklahoma,4,0.30,-1.42,
Oklahoma,Auburn,-4,-1.42,0.30,
Akron,UC-Irvine,8,7.70,5.11,
UC-Irvine,Akron,-8,5.11,7.70,
Duke,Elon,11,13.41,3.28,
Elon,Duke,-11,3.28,13.41,
Alabama,Arkansas State,15,4.19,5.59,
Arkansas State,Alabama,-15,5.59,4.19,
Fairfield,Boston College,6,0.84,-3.56,
Boston College,Fairfield,-6,-3.56,0.84,
Long Island University,Niagara,-9,1.83,-3.72,
Niagara,Long Island University,9,-3.72,1.83,
Iona,UC-Santa Barbara,16,4.14,-11.80,
UC-Santa Barbara,Iona,-16,-11.80,4.14,
Missouri,Illinois,-9,-2.69,1.81,
Illinois,Missouri,9,1.81,-2.69,
UC-Santa Barbara,Nevada,-1,-11.80,7.48,
Nevada,UC-Santa Barbara,1,7.48,-11.80,
San Francisco,Utah,3,5.07,11.42,
Utah,San Francisco,-3,11.42,5.07,
Stephen F. Austin,Tulsa,-23,1.62,-2.50,
Tulsa,Stephen F. Austin,23,-2.50,1.62,
San Diego State,Southern Mississippi,15,6.52,-10.00,
Southern Mississippi,San Diego State,-15,-10.00,6.52,
Missouri State,Southern California,-8,5.62,5.70,
Southern California,Missouri State,8,5.70,5.62,
Chicago State,Southeast Missouri State,9,-12.86,0.41,
Southeast Missouri State,Chicago State,-9,0.41,-12.86,
DePaul,Wyoming,-14,-5.04,2.04,
Wyoming,DePaul,14,2.04,-5.04,
Cornell,Troy,-8,-5.32,6.81,
Troy,Cornell,8,6.81,-5.32,
Arkansas,Sam Houston State,34,6.44,3.86,
Sam Houston State,Arkansas,-34,3.86,6.44,
Akron,Maryland-Eastern Shore,16,7.70,-5.41,
Maryland-Eastern Shore,Akron,-16,-5.41,7.70,
Towson,Iona,7,5.28,4.14,
Iona,Towson,-7,4.14,5.28,
Tulsa,San Diego State,-19,-2.50,6.52,
Southern Mississippi,Stephen F. Austin,-3,-10.00,1.62,
Wyoming,Southern California,-2,2.04,5.70,
Southern California,Wyoming,2,5.70,2.04,
San Diego State,Tulsa,19,6.52,-2.50,
Stephen F. Austin,Southern Mississippi,3,1.62,-10.00,
Troy,Chicago State,18,6.81,-12.86,
Chicago State,Troy,-18,-12.86,6.81,
Southeast Missouri State,Cornell,-16,0.41,-5.32,
Cornell,Southeast Missouri State,16,-5.32,0.41,
Missouri State,DePaul,11,5.62,-5.04,
DePaul,Missouri State,-11,-5.04,5.62,
Illinois State,San Francisco,-8,8.44,5.07,
San Francisco,Illinois State,8,5.07,8.44,
Tulsa,Illinois State,-12,-2.50,8.44,
Illinois State,Tulsa,12,8.44,-2.50,
Utah,Stephen F. Austin,8,11.42,1.62,
Stephen F. Austin,Utah,-8,1.62,11.42,
San Francisco,San Diego State,-14,5.07,6.52,
San Diego State,San Francisco,14,6.52,5.07,
Louisville,Indiana,15,13.67,8.59,
Indiana,Louisville,-15,8.59,13.67,
Michigan State,Penn State,-9,2.56,0.41,
Penn State,Michigan State,9,0.41,2.56,
Rutgers,Wisconsin,-7,-0.64,12.65,
Wisconsin,Rutgers,7,12.65,-0.64,
Pepperdine,Cal Poly,9,-10.89,-6.00,
Penn State,Albany (NY),-6,0.41,5.07,
Portland,UC-Riverside,16,-5.93,-3.44,
Pittsburgh,Eastern Michigan,3,0.22,5.11,
Old Dominion,James Madison,7,3.27,-3.83,
Oklahoma State,Campbell,37,8.44,0.50,
Oregon State,Prairie View,20,-8.59,-6.48,
Oregon,Army,14,15.14,-0.46,
Saint Louis,Ball State,-21,-9.19,4.59,
San Diego State,San Diego,10,6.52,-4.46,
Saint Mary's (CA),Nevada,18,15.44,7.48,
Robert Morris,Pennsylvania,-17,-3.90,0.68,
Purdue,McNeese State,44,15.26,-8.96,
Presbyterian,Furman,2,-13.00,9.21,
Rhode Island,Dartmouth,23,7.50,-6.74,
Richmond,Virginia Military Institute,3,1.50,-8.96,
Oakland,Bowling Green State,8,7.96,-3.00,
New Mexico,Idaho State,11,1.96,-9.88,
Niagara,Buffalo,-10,-3.72,4.15,
Murray State,Illinois State,3,4.11,8.44,
Monmouth,Drexel,13,7.64,-2.83,
Nevada-Las Vegas,South Alabama,-8,-4.42,0.69,
Navy,Ohio State,-10,2.04,3.54,
Northern Illinois,Indiana State,2,2.37,-2.81,
Northeastern,Boston University,10,1.43,3.78,
Northwestern,Mississippi Valley State,31,8.22,-15.41,
North Carolina State,Georgia Southern,2,-1.18,4.52,
North Carolina-Greensboro,Virginia,-25,6.79,11.85,
North Dakota State,Arkansas State,10,4.48,5.59,
Valparaiso,Southern Utah,14,6.89,-7.30,
UCLA,Pacific,39,16.56,-4.69,
Virginia Commonwealth,North Carolina-Asheville,15,9.56,9.86,
Villanova,Lafayette,40,14.82,-8.92,
Tulsa,Jacksonville State,-11,-2.50,0.86,
Texas Tech,Houston Baptist,26,8.56,1.36,
Wichita State,South Carolina State,46,19.34,-11.93,
Xavier,Lehigh,3,4.11,4.65,
Wisconsin,Central Arkansas,32,12.65,-9.04,
West Virginia,Mount St. Mary's,28,18.85,-1.45,
Wake Forest,Radford,21,4.85,-5.14,
Virginia Tech,Maine,13,5.19,-9.28,
Washington State,Montana State,4,-6.04,0.79,
Texas A&M,Northwestern State,28,3.69,-3.88,
Southern California,Montana,14,5.70,1.18,
South Florida,Florida A&M,11,-9.62,-6.92,
Southern Methodist,Gardner-Webb,28,14.21,6.45,
Southern Illinois,Wright State,-4,-0.89,4.71,
Santa Clara,Northern Arizona,3,2.10,-7.81,
San Francisco,Illinois-Chicago,2,5.07,2.15,
South Carolina,Louisiana Tech,9,8.93,11.39,
Seton Hall,Fairleigh Dickinson,21,2.96,-2.15,
Temple,La Salle,5,-0.59,0.20,
Syracuse,Colgate,28,6.26,-3.96,
Texas,Incarnate Word,5,-0.41,-3.69,
Tennessee,Chattanooga,-13,3.44,8.04,
St. John's (NY),Bethune-Cookman,47,0.63,-7.50,
Stony Brook,Columbia,-7,1.33,0.70,
Dayton,Austin Peay,28,11.27,-6.75,
Drake,South Dakota,-5,-5.36,3.93,
Creighton,Missouri-Kansas City,7,12.35,-1.29,
College of Charleston,Citadel,13,4.59,-5.89,
Clemson,Georgia,10,3.46,2.59,
Connecticut,Wagner,-9,2.28,2.85,
Colorado,Sacramento State,37,3.57,-4.08,
Eastern Kentucky,IUPUI,10,-4.83,-0.48,
Fairfield,Sacred Heart,22,0.84,-3.14,
Duquesne,Loyola (MD),5,-3.35,-2.54,
Duke,Marist,45,13.41,-10.79,
East Tennessee State,Fordham,37,11.29,-1.81,
East Carolina,Grambling,15,-1.63,-3.70,
Cincinnati,Brown,29,14.93,-2.12,
Baylor,Oral Roberts,15,11.22,-4.97,
Auburn,North Florida,17,0.30,-1.13,
Boston College,Nicholls State,-6,-3.56,-5.22,
Binghamton,Cornell,6,-2.66,-5.32,
Arkansas,IPFW,9,6.44,9.86,
Alabama,Coastal Carolina,17,4.19,-0.59,
Arizona State,Portland State,18,-2.32,4.52,
Alabama-Birmingham,Arkansas-Pine Bluff,20,2.59,-10.11,
Central Connecticut State,Hartford,15,-10.37,-9.97,
UC-Irvine,Utah State,-16,5.11,1.74,
Bucknell,Manhattan,12,6.79,-7.64,
University of California,South Dakota State,29,6.92,-1.10,
Maryland,American,6,8.73,-7.35,
Massachusetts,Massachusetts-Lowell,14,0.85,-2.57,
Loyola (IL),Alcorn State,25,7.32,0.80,
Louisville,Evansville,31,13.67,1.76,
Mississippi,Tennessee-Martin,3,1.70,2.07,
Minnesota,Louisiana-Lafayette,12,6.88,5.93,
Missouri State,Alabama A&M,34,5.62,-17.58,
Mississippi State,Norfolk State,4,2.31,-1.96,
Miami (FL),Western Carolina,49,7.88,-13.39,
Michigan,Howard,18,8.96,-9.22,
Hampton,Rider,-11,-2.52,-1.11,
Gonzaga,Utah Valley,23,23.71,2.35,
Hawaii,Southern Illinois-Edwardsville,-1,0.65,-8.86,
Georgia Tech,Tennessee Tech,15,1.12,-0.45,
Fresno State,Texas-San Antonio,3,3.56,-4.19,
George Washington,Maryland-Eastern Shore,4,-1.12,-5.41,
Kansas State,Western Illinois,27,6.70,-4.60,
Kentucky,Stephen F. Austin,23,15.59,1.62,
Illinois,Southeast Missouri State,19,1.81,0.41,
Hofstra,Coppin State,2,0.17,-13.75,
Houston,Morgan State,41,10.93,-4.60,
Iowa State,Savannah State,42,10.00,-8.24,
Iowa,Kennesaw State,17,2.33,-1.17,
Saint Joseph's,Toledo,1,-3.08,3.19,
Quinnipiac,Vermont,-24,-5.04,10.31,
Ohio,Southern,10,7.92,-0.33,
Notre Dame,Bryant,25,9.82,-3.24,
Western Kentucky,Alabama State,13,-3.81,-7.64,
Youngstown State,Akron,8,-5.03,7.70,
St. Bonaventure,Saint Francis (PA),10,5.12,0.81,
Santa Clara,UC-Davis,-5,2.10,1.59,
Texas-Arlington,Texas Southern,7,8.58,-0.23,
Denver,Jacksonville,-8,3.08,2.97,
Davidson,Appalachian State,12,3.68,-0.76,
Butler,Northern Colorado,37,8.58,-3.65,
UC-Santa Barbara,Nebraska-Omaha,-14,-11.80,-0.85,
Marshall,North Carolina Central,12,1.96,11.54,
Louisiana State,Wofford,22,-7.65,3.34,
Duke,Grand Canyon,35,13.41,5.11,
Florida State,Charleston Southern,21,12.19,-0.89,
Georgetown,South Carolina Upstate,45,4.42,2.33,
George Mason,Towson,-6,4.81,5.28,
Penn State,Duquesne,8,0.41,-3.35,
Oklahoma,Northwestern State,36,-1.42,-3.88,
Oregon State,Texas-San Antonio,8,-8.59,-4.19,
Seton Hall,Central Connecticut State,24,2.96,-10.37,
Rutgers,Drexel,21,-0.64,-2.83,
Santa Clara,Tennessee State,-8,2.10,3.93,
Nebraska,Sacramento State,22,-0.15,-4.08,
Morehead State,Lipscomb,14,2.56,6.87,
North Carolina,Chattanooga,40,15.89,8.04,
North Carolina State,St. Francis (NY),25,-1.18,-11.69,
Wake Forest,Bucknell,20,4.85,6.79,
UCLA,Cal State Northridge,15,16.56,-2.32,
Washington,Yale,-8,-3.11,5.36,
Wichita State,Long Beach State,37,19.34,-4.17,
South Dakota,Bowling Green State,6,3.93,-3.00,
South Carolina,Holy Cross,32,8.93,-2.21,
Siena,Cornell,11,-0.66,-5.32,
Southern Methodist,Eastern Michigan,27,14.21,5.11,
Tennessee-Martin,Texas-Rio Grande Valley,8,2.07,-3.61,
Southern California,Nebraska-Omaha,10,5.70,-0.85,
Delaware State,Texas Southern,-13,-7.29,-0.23,
Colorado State,New Mexico State,3,5.44,11.00,
DePaul,Robert Morris,6,-5.04,-3.90,
Brown,Niagara,9,-2.12,-3.72,
Bradley,Delaware,-14,-5.86,-6.38,
Arizona State,Cal Poly,22,-2.32,-6.00,
Cal State Fullerton,Portland State,6,1.96,4.52,
Hawaii,Texas State,6,0.65,4.04,
Maryland-Eastern Shore,Maryland-Baltimore County,-4,-5.41,4.74,
Michigan,IUPUI,12,8.96,-0.48,
Missouri State,Jacksonville State,26,5.62,0.86,
Missouri,Alabama A&M,55,-2.69,-17.58,
Iowa,Savannah State,32,2.33,-8.24,
Illinois,Northern Kentucky,15,1.81,4.32,
Kentucky,Canisius,24,15.59,1.36,
Longwood,Maine,-22,-13.37,-9.28,
James Madison,Rice,-24,-3.83,7.30,
Providence,Vermont,22,3.78,10.31,
Pittsburgh,Gardner-Webb,19,0.22,6.45,
Purdue,Villanova,-3,15.26,14.82,
Pacific,Green Bay,18,-4.69,3.78,
Saint Joseph's,Columbia,20,-3.08,0.70,
Saint Louis,Southern Utah,12,-9.19,-7.30,
Rhode Island,Marist,42,7.50,-10.79,
Richmond,Old Dominion,-3,1.50,3.27,
Nevada,Loyola Marymount,15,7.48,-0.26,
North Carolina-Greensboro,Presbyterian,19,6.79,-13.00,
New Mexico,Houston Baptist,16,1.96,1.36,
Northwestern,Eastern Washington,14,8.22,2.93,
Ohio State,North Carolina Central,6,3.54,11.54,
Oklahoma State,Central Arkansas,12,8.44,-9.04,
Oakland,Western Michigan,17,7.96,-1.69,
Ohio,Sam Houston State,21,7.92,3.86,
Texas Christian,Alabama State,36,5.44,-7.64,
Troy,Eastern Illinois,3,6.81,3.75,
Texas,Louisiana-Monroe,21,-0.41,-2.89,
Texas A&M,American,23,3.69,-7.35,
Tulane,Southeastern Louisiana,17,-8.69,2.93,
West Virginia,Mississippi Valley State,41,18.85,-15.41,
Xavier,Buffalo,33,4.11,4.15,
Utah State,NJIT,9,1.74,-1.28,
Valparaiso,Coppin State,20,6.89,-13.75,
Saint Peter's,Lafayette,-4,4.33,-8.92,
San Diego,Samford,-18,-4.46,3.68,
Temple,New Hampshire,-5,-0.59,6.07,
Tennessee Tech,Central Michigan,-12,-0.45,4.04,
St. John's (NY),Binghamton,16,0.63,-2.66,
Stetson,Florida International,15,-4.77,-3.59,
Colorado,Seattle,12,3.57,-0.27,
Connecticut,Northeastern,-3,2.28,1.43,
Coastal Carolina,College of Charleston,-7,-0.59,4.59,
Cincinnati,Albany (NY),23,14.93,5.07,
Eastern Kentucky,North Carolina-Wilmington,-9,-4.83,10.52,
Elon,Charlotte,-5,3.28,-4.28,
East Carolina,North Carolina A&T,10,-1.63,-12.63,
East Tennessee State,Detroit Mercy,29,11.29,-7.88,
Arkansas,Southern Illinois,25,6.44,-0.89,
Air Force,Jacksonville,18,-0.22,2.97,
Alabama-Birmingham,Furman,-10,2.59,9.21,
UC-Irvine,South Dakota State,15,5.11,-1.10,
Central Florida,Nicholls State,24,6.78,-5.22,
Auburn,Georgia State,18,0.30,4.62,
Brigham Young,Princeton,9,7.93,9.26,
Massachusetts-Lowell,Wagner,11,-2.57,2.85,
Marquette,Howard,32,7.77,-9.22,
Memphis,Texas-Rio Grande Valley,19,6.22,-3.61,
Montana,Wyoming,-1,1.18,2.04,
Montana State,Louisiana-Lafayette,1,0.79,5.93,
Minnesota,Texas-Arlington,17,6.88,8.58,
Mississippi,Massachusetts,2,1.70,0.85,
Georgia,North Carolina-Asheville,14,2.59,9.86,
Georgia Tech,Southern,15,1.12,-0.33,
Evansville,Alcorn State,23,1.76,0.80,
Fresno State,Prairie View,-6,3.56,-6.48,
Iowa State,Mount St. Mary's,18,10.00,-1.45,
Louisville,William & Mary,33,13.67,5.15,
Gonzaga,San Diego State,21,23.71,6.52,
Hawaii,Florida Atlantic,1,0.65,-1.84,
Penn State,Grand Canyon,9,0.41,5.11,
Pepperdine,Weber State,1,-10.89,7.92,
North Carolina,Long Beach State,26,15.89,-4.17,
San Jose State,Portland,-13,0.64,-5.93,
South Carolina,Monmouth,1,8.93,7.64,
Sacred Heart,Hofstra,4,-3.14,0.17,
Middle Tennessee,Murray State,6,10.93,4.11,
Missouri-Kansas City,Drake,6,-1.29,-5.36,
Morgan State,Towson,-6,-4.60,5.28,
Virginia,St. Francis (NY),40,11.85,-11.69,
Vanderbilt,Belmont,14,1.81,7.16,
Wright State,Miami (OH),2,4.71,-3.26,
Virginia Tech,High Point,26,5.19,0.89,
Syracuse,Holy Cross,44,6.26,-2.21,
Stanford,Cal State Northridge,27,-0.62,-2.32,
Stephen F. Austin,Longwood,6,1.62,-13.37,
Texas Tech,North Texas,27,8.56,-4.96,
Toledo,Youngstown State,5,3.19,-5.03,
Tennessee,Appalachian State,9,3.44,-0.76,
Cleveland State,Canisius,3,-4.64,1.36,
Creighton,Wisconsin,12,12.35,12.65,
Dartmouth,Fairfield,-17,-6.74,0.84,
Arizona,Cal State Bakersfield,12,11.39,9.19,
Alabama,Dayton,-5,4.19,11.27,
Boston College,Maryland-Eastern Shore,16,-3.56,-5.41,
Ball State,Indiana State,-6,4.59,-2.81,
Baylor,Oregon,17,11.22,15.14,
La Salle,Delaware,6,0.20,-6.38,
Liberty,Virginia Commonwealth,-5,3.86,9.56,
Kansas State,Nebraska-Omaha,13,6.70,-0.85,
Manhattan,Winthrop,-13,-7.64,8.15,
Louisiana State,Southern Mississippi,17,-7.65,-10.00,
George Washington,Siena,2,-1.12,-0.66,
Georgetown,Maryland,-1,4.42,8.73,
Florida State,Iona,21,12.19,4.14,
Hartford,Niagara,4,-9.97,-3.72,
Notre Dame,Seattle,43,9.82,-0.27,
Northern Illinois,Idaho,14,2.37,1.16,
Oklahoma State,New Orleans,45,8.44,3.24,
Rhode Island,Brown,7,7.50,-2.12,
Oregon State,Lamar,-3,-8.59,6.33,
Minnesota,Mount St. Mary's,24,6.88,-1.45,
Nevada-Las Vegas,UC-Riverside,12,-4.42,-3.44,
North Florida,Miami (FL),-38,-1.13,7.88,
New Mexico State,Samford,10,11.00,3.68,
Rice,Texas Southern,-3,7.30,-0.23,
Western Carolina,North Carolina Central,-8,-13.39,11.54,
Utah Valley,Idaho State,9,2.35,-9.88,
Wichita State,Tulsa,27,19.34,-2.50,
Western Kentucky,Jacksonville State,7,-3.81,0.86,
Western Illinois,Southeast Missouri State,-3,-4.60,0.41,
Saint Mary's (CA),Prairie View,38,15.44,-6.48,
Texas-Rio Grande Valley,Texas A&M-Corpus Christi,-22,-3.61,2.08,
Southeastern Louisiana,Jackson State,13,2.93,-3.41,
Coastal Carolina,Coppin State,30,-0.59,-13.75,
UC-Santa Barbara,San Francisco,-12,-11.80,5.07,
Florida Gulf Coast,Texas-Arlington,13,9.76,8.58,
Duquesne,Saint Francis (PA),14,-3.35,0.81,
Cornell,Colgate,-4,-5.32,-3.96,
Binghamton,Central Connecticut State,2,-2.66,-10.37,
Bethune-Cookman,Kennesaw State,3,-7.50,-1.17,
Bucknell,Robert Morris,13,6.79,-3.90,
University of California,UC-Irvine,10,6.92,5.11,
Butler,Northwestern,2,8.58,8.22,
Louisiana Tech,Alabama State,31,11.39,-7.64,
Marist,Vermont,-4,-10.79,10.31,
Maryland-Baltimore County,Delaware State,22,4.74,-7.29,
Memphis,Milwaukee,14,6.22,-5.36,
Marshall,Morehead State,8,1.96,2.56,
Illinois-Chicago,Texas-San Antonio,8,2.15,-4.19,
Hartford,Rider,-16,-9.97,-1.11,
Illinois State,IPFW,18,8.44,9.86,
Kent State,Mississippi Valley State,30,4.93,-15.41,
Indiana,Massachusetts-Lowell,22,8.59,-2.57,
Saint Louis,Eastern Illinois,5,-9.19,3.75,
San Jose State,Denver,-5,0.64,3.08,
Sam Houston State,Southern,8,3.86,-0.33,
Oregon,Valparaiso,22,15.14,6.89,
New Hampshire,Abilene Christian,-8,6.07,-1.28,
Ohio State,Providence,5,3.54,3.78,
South Carolina Upstate,North Carolina-Asheville,-16,2.33,9.86,
UCLA,San Diego,20,16.56,-4.46,
Wisconsin,Chicago State,18,12.65,-12.86,
Yale,Lehigh,8,5.36,4.65,
Washington,Cal State Fullerton,16,-3.11,1.96,
Texas,Eastern Washington,33,-0.41,2.93,
South Florida,Elon,-13,-9.62,3.28,
Tennessee Tech,Alabama A&M,34,-0.45,-17.58,
Stanford,Weber State,18,-0.62,7.92,
Charlotte,East Carolina,12,-4.28,-1.63,
College of Charleston,Boise State,13,4.59,5.40,
Colorado,Louisiana-Monroe,19,3.57,-2.89,
Akron,American,10,7.70,-7.35,
Alabama-Birmingham,Troy,23,2.59,6.81,
Brigham Young,Coppin State,37,7.93,-13.75,
Auburn,Eastern Kentucky,21,0.30,-4.83,
DePaul,Rutgers,-7,-5.04,-0.64,
Louisville,Long Beach State,32,13.67,-4.17,
Lafayette,NJIT,1,-8.92,-1.28,
Massachusetts,Temple,3,0.85,-0.59,
Loyola Marymount,Connecticut,-3,-0.26,2.28,
Iowa,Seton Hall,-8,2.33,2.96,
George Washington,Arkansas-Pine Bluff,20,-1.12,-10.11,
Georgetown,Arkansas State,-6,4.42,5.59,
Georgia,Furman,6,2.59,9.21,
Grambling,North Carolina A&T,4,-3.70,-12.63,
Notre Dame,Loyola (MD),35,9.82,-2.54,
Purdue,Georgia State,8,15.26,4.62,
South Alabama,Florida International,5,0.69,-3.59,
Nevada,Oregon State,25,7.48,-8.59,
Montana State,James Madison,7,0.79,-3.83,
Minnesota,St. John's (NY),6,6.88,0.63,
North Carolina Central,Jackson State,9,11.54,-3.41,
New Mexico,New Mexico State,13,1.96,11.00,
South Carolina,South Carolina State,42,8.93,-11.93,
Utah,Coppin State,43,11.42,-13.75,
Texas Christian,Jacksonville State,19,5.44,0.86,
Vanderbilt,Norfolk State,23,1.81,-1.96,
Virginia Commonwealth,Binghamton,39,9.56,-2.66,
Southern Illinois-Edwardsville,Southern Illinois,-18,-8.86,-0.89,
Tennessee-Martin,Cleveland State,11,2.07,-4.64,
Texas A&M,Southern California,-2,3.69,5.70,
Stetson,Citadel,-4,-4.77,-5.89,
Syracuse,Monmouth,21,6.26,7.64,
Michigan State,Mississippi Valley State,47,2.56,-15.41,
Drexel,Hartford,14,-2.83,-9.97,
Bradley,Southeast Missouri State,6,-5.86,0.41,
Florida State,Winthrop,14,12.19,8.15,
Fordham,Fairleigh Dickinson,13,-1.81,-2.15,
Duquesne,Canisius,-1,-3.35,1.36,
Arkansas,Texas-Arlington,4,6.44,8.58,
Arkansas-Little Rock,Idaho,-8,0.85,1.16,
Alabama,Ball State,18,4.19,4.59,
Arizona,Sacred Heart,30,11.39,-3.14,
Boston University,Northeastern,2,3.78,1.43,
Baylor,Florida Gulf Coast,9,11.22,9.76,
George Mason,Mount St. Mary's,-2,4.81,-1.45,
Louisiana State,North Florida,8,-7.65,-1.13,
Kansas,Siena,21,10.74,-0.66,
Miami (OH),Delaware,-2,-3.26,-6.38,
Manhattan,Hofstra,12,-7.64,0.17,
Hawaii,North Carolina,-15,0.65,15.89,
Gonzaga,Bryant,39,23.71,-3.24,
High Point,North Carolina-Greensboro,6,0.89,6.79,
Georgia Tech,Ohio,-6,1.12,7.92,
IUPUI,Howard,22,-0.48,-9.22,
Illinois,Detroit Mercy,20,1.81,-7.88,
Nebraska-Omaha,Rice,-13,-0.85,7.30,
Nebraska,Louisiana Tech,11,-0.15,11.39,
Morgan State,Campbell,16,-4.60,0.50,
Nevada-Las Vegas,Cal State Fullerton,9,-4.42,1.96,
Oakland,Chicago State,28,7.96,-12.86,
NJIT,Colgate,6,-1.28,-3.96,
Marshall,Western Carolina,35,1.96,-13.39,
La Salle,Texas Southern,-1,0.20,-0.23,
Maryland-Baltimore County,Kennesaw State,8,4.74,-1.17,
Miami (OH),Austin Peay,6,-3.26,-6.75,
Middle Tennessee,Tennessee State,-11,10.93,3.93,
Memphis,Savannah State,13,6.22,-8.24,
Miami (FL),Pennsylvania,12,7.88,0.68,
Virginia Tech,Virginia Military Institute,16,5.19,-8.96,
Wagner,Fairfield,-6,2.85,0.84,
Utah State,Idaho State,34,1.74,-9.88,
Wright State,Toledo,-4,4.71,3.19,
Wyoming,South Dakota State,10,2.04,-1.10,
William & Mary,Presbyterian,30,5.15,-13.00,
Santa Clara,Northern Colorado,16,2.10,-3.65,
South Alabama,Youngstown State,7,0.69,-5.03,
Providence,Grambling,17,3.78,-3.70,
Texas Tech,Eastern Kentucky,19,8.56,-4.83,
Tulsa,New Orleans,9,-2.50,3.24,
South Florida,Rider,5,-9.62,-1.11,
Texas-San Antonio,Prairie View,10,-4.19,-6.48,
Charleston Southern,South Carolina Upstate,-2,-0.89,2.33,
UC-Irvine,Pacific,7,5.11,-4.69,
Cal State Northridge,Northern Illinois,2,-2.32,2.37,
Dayton,Saint Mary's (CA),-4,11.27,15.44,
Cal State Bakersfield,UC-Santa Barbara,7,9.19,-11.80,
Boston University,Maine,24,3.78,-9.28,
Bowling Green State,Missouri-Kansas City,-2,-3.00,-1.29,
Army,Arkansas State,-3,-0.46,5.59,
Belmont,Western Kentucky,21,7.16,-3.81,
Butler,Bucknell,26,8.58,6.79,
Brigham Young,Coastal Carolina,16,7.93,-0.59,
High Point,Navy,7,0.89,2.04,
Indiana,Liberty,39,8.59,3.86,
IUPUI,Eastern Michigan,12,-0.48,5.11,
IPFW,Massachusetts-Lowell,13,9.86,-2.57,
Evansville,Morehead State,13,1.76,2.56,
Eastern Illinois,Western Illinois,9,3.75,-4.60,
Fresno State,Lamar,19,3.56,6.33,
Fordham,Saint Peter's,22,-1.81,4.33,
New Mexico State,Bethune-Cookman,16,11.00,-7.50,
North Carolina-Asheville,Siena,12,9.86,-0.66,
Nevada,Iona,15,7.48,4.14,
North Texas,Drexel,-21,-4.96,-2.83,
North Carolina-Wilmington,East Tennessee State,9,10.52,11.29,
Miami (OH),Northern Kentucky,-9,-3.26,4.32,
Mercer,Georgia Southern,13,2.75,4.52,
Michigan State,Florida Gulf Coast,1,2.56,9.76,
UCLA,Long Beach State,37,16.56,-4.17,
Temple,Manhattan,21,-0.59,-7.64,
Tennessee Tech,Sam Houston State,-7,-0.45,3.86,
Virginia,Yale,24,11.85,5.36,
West Virginia,New Hampshire,59,18.85,6.07,
